Double Precision: Infinite Series summation of 1/n^2
Iteration	Residual	sum
  26670000	8.546838e-16	1.644934029358303
  26680000	8.540432e-16	1.644934029371626
  26690000	8.534034e-16	1.644934029384949
  26700000	8.527643e-16	1.644934029398271
  26710000	8.521258e-16	1.644934029411594
  26720000	8.514881e-16	1.644934029424917
  26730000	8.508512e-16	1.644934029438239
  26740000	8.502149e-16	1.644934029451562
  26750000	8.495793e-16	1.644934029464885
  26760000	8.489445e-16	1.644934029478207
  26770000	8.483104e-16	1.644934029491530
  26780000	8.476769e-16	1.644934029504853
  26790000	8.470442e-16	1.644934029518175
  26800000	8.464122e-16	1.644934029531498
  26810000	8.457809e-16	1.644934029544821
  26820000	8.451503e-16	1.644934029558143
  26830000	8.445204e-16	1.644934029571466
  26840000	8.438913e-16	1.644934029584789
  26850000	8.432628e-16	1.644934029598111
  26860000	8.426350e-16	1.644934029611434
  26870000	8.420079e-16	1.644934029624757
  26880000	8.413816e-16	1.644934029638079
  26890000	8.407559e-16	1.644934029651402
  26900000	8.401309e-16	1.644934029664725
  26910000	8.395066e-16	1.644934029678047
  26920000	8.388830e-16	1.644934029691370
  26930000	8.382601e-16	1.644934029704693
  26940000	8.376379e-16	1.644934029718016
  26950000	8.370164e-16	1.644934029731338
  26960000	8.363956e-16	1.644934029744661
  26970000	8.357755e-16	1.644934029757984
  26980000	8.351560e-16	1.644934029771306
  26990000	8.345373e-16	1.644934029784629
  27000000	8.339192e-16	1.644934029797952
  27010000	8.333019e-16	1.644934029811274
  27020000	8.326852e-16	1.644934029824597
  27030000	8.320692e-16	1.644934029837920
  27040000	8.314538e-16	1.644934029851242
  27050000	8.308392e-16	1.644934029864565
  27060000	8.302252e-16	1.644934029877888
  27070000	8.296120e-16	1.644934029891210
  27080000	8.289994e-16	1.644934029904533
  27090000	8.283874e-16	1.644934029917856
  27100000	8.277762e-16	1.644934029931178
  27110000	8.271656e-16	1.644934029944501
  27120000	8.265557e-16	1.644934029957824
  27130000	8.259465e-16	1.644934029971146
  27140000	8.253380e-16	1.644934029984469
  27150000	8.247301e-16	1.644934029997792
  27160000	8.241229e-16	1.644934030011114
  27170000	8.235164e-16	1.644934030024437
  27180000	8.229105e-16	1.644934030037760
  27190000	8.223053e-16	1.644934030051082
  27200000	8.217008e-16	1.644934030064405
  27210000	8.210969e-16	1.644934030077728
  27220000	8.204937e-16	1.644934030091050
  27230000	8.198912e-16	1.644934030104373
  27240000	8.192893e-16	1.644934030117696
  27250000	8.186881e-16	1.644934030131018
  27260000	8.180876e-16	1.644934030144341
  27270000	8.174877e-16	1.644934030157664
  27280000	8.168885e-16	1.644934030170986
  27290000	8.162899e-16	1.644934030184309
  27300000	8.156920e-16	1.644934030197632
  27310000	8.150948e-16	1.644934030210955
  27320000	8.144982e-16	1.644934030224277
  27330000	8.139023e-16	1.644934030237600
  27340000	8.133070e-16	1.644934030250923
  27350000	8.127123e-16	1.644934030264245
  27360000	8.121184e-16	1.644934030277568
  27370000	8.115250e-16	1.644934030290891
  27380000	8.109324e-16	1.644934030304213
  27390000	8.103403e-16	1.644934030317536
  27400000	8.097489e-16	1.644934030330859
  27410000	8.091582e-16	1.644934030344181
  27420000	8.085681e-16	1.644934030357504
  27430000	8.079787e-16	1.644934030370827
  27440000	8.073899e-16	1.644934030384149
  27450000	8.068017e-16	1.644934030397472
  27460000	8.062142e-16	1.644934030410795
  27470000	8.056273e-16	1.644934030424117
  27480000	8.050411e-16	1.644934030437440
  27490000	8.044555e-16	1.644934030450763
  27500000	8.038706e-16	1.644934030464085
  27510000	8.032863e-16	1.644934030477408
  27520000	8.027026e-16	1.644934030490731
  27530000	8.021195e-16	1.644934030504053
  27540000	8.015371e-16	1.644934030517376
  27550000	8.009554e-16	1.644934030530699
  27560000	8.003742e-16	1.644934030544021
  27570000	7.997937e-16	1.644934030557344
  27580000	7.992138e-16	1.644934030570667
  27590000	7.986346e-16	1.644934030583989
  27600000	7.980560e-16	1.644934030597312
  27610000	7.974780e-16	1.644934030610635
  27620000	7.969006e-16	1.644934030623957
  27630000	7.963239e-16	1.644934030637280
  27640000	7.957478e-16	1.644934030650603
  27650000	7.951723e-16	1.644934030663926
  27660000	7.945974e-16	1.644934030677248
  27670000	7.940232e-16	1.644934030690571
  27680000	7.934496e-16	1.644934030703894
  27690000	7.928766e-16	1.644934030717216
  27700000	7.923042e-16	1.644934030730539
  27710000	7.917325e-16	1.644934030743862
  27720000	7.911613e-16	1.644934030757184
  27730000	7.905908e-16	1.644934030770507
  27740000	7.900209e-16	1.644934030783830
  27750000	7.894517e-16	1.644934030797152
  27760000	7.888830e-16	1.644934030810475
  27770000	7.883149e-16	1.644934030823798
  27780000	7.877475e-16	1.644934030837120
  27790000	7.871807e-16	1.644934030850443
  27800000	7.866145e-16	1.644934030863766
  27810000	7.860489e-16	1.644934030877088
  27820000	7.854839e-16	1.644934030890411
  27830000	7.849195e-16	1.644934030903734
  27840000	7.843557e-16	1.644934030917056
  27850000	7.837925e-16	1.644934030930379
  27860000	7.832300e-16	1.644934030943702
  27870000	7.826680e-16	1.644934030957024
  27880000	7.821066e-16	1.644934030970347
  27890000	7.815459e-16	1.644934030983670
  27900000	7.809857e-16	1.644934030996992
  27910000	7.804262e-16	1.644934031010315
  27920000	7.798673e-16	1.644934031023638
  27930000	7.793089e-16	1.644934031036960
  27940000	7.787512e-16	1.644934031050283
  27950000	7.781940e-16	1.644934031063606
  27960000	7.776375e-16	1.644934031076928
  27970000	7.770815e-16	1.644934031090251
  27980000	7.765262e-16	1.644934031103574
  27990000	7.759714e-16	1.644934031116897
  28000000	7.754172e-16	1.644934031130219
  28010000	7.748637e-16	1.644934031143542
  28020000	7.743107e-16	1.644934031156865
  28030000	7.737583e-16	1.644934031170187
  28040000	7.732065e-16	1.644934031183510
  28050000	7.726553e-16	1.644934031196833
  28060000	7.721047e-16	1.644934031210155
  28070000	7.715546e-16	1.644934031223478
  28080000	7.710052e-16	1.644934031236801
  28090000	7.704563e-16	1.644934031250123
  28100000	7.699081e-16	1.644934031263446
  28110000	7.693604e-16	1.644934031276769
  28120000	7.688133e-16	1.644934031290091
  28130000	7.682668e-16	1.644934031303414
  28140000	7.677208e-16	1.644934031316737
  28150000	7.671755e-16	1.644934031330059
  28160000	7.666307e-16	1.644934031343382
  28170000	7.660865e-16	1.644934031356705
  28180000	7.655429e-16	1.644934031370027
  28190000	7.649999e-16	1.644934031383350
  28200000	7.644574e-16	1.644934031396673
  28210000	7.639155e-16	1.644934031409995
  28220000	7.633742e-16	1.644934031423318
  28230000	7.628335e-16	1.644934031436641
  28240000	7.622933e-16	1.644934031449963
  28250000	7.617538e-16	1.644934031463286
  28260000	7.612148e-16	1.644934031476609
  28270000	7.606763e-16	1.644934031489931
  28280000	7.601385e-16	1.644934031503254
  28290000	7.596012e-16	1.644934031516577
  28300000	7.590644e-16	1.644934031529899
  28310000	7.585283e-16	1.644934031543222
  28320000	7.579927e-16	1.644934031556545
  28330000	7.574577e-16	1.644934031569868
  28340000	7.569232e-16	1.644934031583190
  28350000	7.563893e-16	1.644934031596513
  28360000	7.558560e-16	1.644934031609836
  28370000	7.553232e-16	1.644934031623158
  28380000	7.547910e-16	1.644934031636481
  28390000	7.542594e-16	1.644934031649804
  28400000	7.537283e-16	1.644934031663126
  28410000	7.531978e-16	1.644934031676449
  28420000	7.526679e-16	1.644934031689772
  28430000	7.521385e-16	1.644934031703094
  28440000	7.516096e-16	1.644934031716417
  28450000	7.510813e-16	1.644934031729740
  28460000	7.505536e-16	1.644934031743062
  28470000	7.500265e-16	1.644934031756385
  28480000	7.494998e-16	1.644934031769708
  28490000	7.489738e-16	1.644934031783030
  28500000	7.484483e-16	1.644934031796353
  28510000	7.479233e-16	1.644934031809676
  28520000	7.473989e-16	1.644934031822998
  28530000	7.468751e-16	1.644934031836321
  28540000	7.463518e-16	1.644934031849644
  28550000	7.458290e-16	1.644934031862966
  28560000	7.453068e-16	1.644934031876289
  28570000	7.447852e-16	1.644934031889612
  28580000	7.442641e-16	1.644934031902934
  28590000	7.437435e-16	1.644934031916257
  28600000	7.432235e-16	1.644934031929580
  28610000	7.427041e-16	1.644934031942902
  28620000	7.421851e-16	1.644934031955185
  28630000	7.416668e-16	1.644934031966287
  28640000	7.411489e-16	1.644934031977389
  28650000	7.406316e-16	1.644934031988492
  28660000	7.401149e-16	1.644934031999594
  28670000	7.395987e-16	1.644934032010696
  28680000	7.390830e-16	1.644934032021798
  28690000	7.385679e-16	1.644934032032900
  28700000	7.380533e-16	1.644934032044003
  28710000	7.375392e-16	1.644934032055105
  28720000	7.370257e-16	1.644934032066207
  28730000	7.365127e-16	1.644934032077309
  28740000	7.360003e-16	1.644934032088412
  28750000	7.354884e-16	1.644934032099514
  28760000	7.349770e-16	1.644934032110616
  28770000	7.344662e-16	1.644934032121718
  28780000	7.339558e-16	1.644934032132821
  28790000	7.334461e-16	1.644934032143923
  28800000	7.329368e-16	1.644934032155025
  28810000	7.324281e-16	1.644934032166127
  28820000	7.319199e-16	1.644934032177229
  28830000	7.314122e-16	1.644934032188332
  28840000	7.309051e-16	1.644934032199434
  28850000	7.303985e-16	1.644934032210536
  28860000	7.298924e-16	1.644934032221638
  28870000	7.293869e-16	1.644934032232741
  28880000	7.288819e-16	1.644934032243843
  28890000	7.283773e-16	1.644934032254945
  28900000	7.278734e-16	1.644934032266047
  28910000	7.273699e-16	1.644934032277150
  28920000	7.268670e-16	1.644934032288252
  28930000	7.263646e-16	1.644934032299354
  28940000	7.258627e-16	1.644934032310456
  28950000	7.253613e-16	1.644934032321558
  28960000	7.248604e-16	1.644934032332661
  28970000	7.243601e-16	1.644934032343763
  28980000	7.238603e-16	1.644934032354865
  28990000	7.233610e-16	1.644934032365967
  29000000	7.228622e-16	1.644934032377070
  29010000	7.223639e-16	1.644934032388172
  29020000	7.218662e-16	1.644934032399274
  29030000	7.213689e-16	1.644934032410376
  29040000	7.208722e-16	1.644934032421479
  29050000	7.203760e-16	1.644934032432581
  29060000	7.198803e-16	1.644934032443683
  29070000	7.193851e-16	1.644934032454785
  29080000	7.188904e-16	1.644934032465887
  29090000	7.183963e-16	1.644934032476990
  29100000	7.179026e-16	1.644934032488092
  29110000	7.174095e-16	1.644934032499194
  29120000	7.169168e-16	1.644934032510296
  29130000	7.164247e-16	1.644934032521399
  29140000	7.159331e-16	1.644934032532501
  29150000	7.154419e-16	1.644934032543603
  29160000	7.149513e-16	1.644934032554705
  29170000	7.144612e-16	1.644934032565808
  29180000	7.139716e-16	1.644934032576910
  29190000	7.134825e-16	1.644934032588012
  29200000	7.129939e-16	1.644934032599114
  29210000	7.125058e-16	1.644934032610216
  29220000	7.120182e-16	1.644934032621319
  29230000	7.115311e-16	1.644934032632421
  29240000	7.110445e-16	1.644934032643523
  29250000	7.105584e-16	1.644934032654625
  29260000	7.100728e-16	1.644934032665728
  29270000	7.095877e-16	1.644934032676830
  29280000	7.091031e-16	1.644934032687932
  29290000	7.086190e-16	1.644934032699034
  29300000	7.081353e-16	1.644934032710136
  29310000	7.076522e-16	1.644934032721239
  29320000	7.071696e-16	1.644934032732341
  29330000	7.066875e-16	1.644934032743443
  29340000	7.062058e-16	1.644934032754545
  29350000	7.057247e-16	1.644934032765648
  29360000	7.052440e-16	1.644934032776750
  29370000	7.047639e-16	1.644934032787852
  29380000	7.042842e-16	1.644934032798954
  29390000	7.038050e-16	1.644934032810057
  29400000	7.033263e-16	1.644934032821159
  29410000	7.028481e-16	1.644934032832261
  29420000	7.023704e-16	1.644934032843363
  29430000	7.018931e-16	1.644934032854465
  29440000	7.014164e-16	1.644934032865568
  29450000	7.009401e-16	1.644934032876670
  29460000	7.004643e-16	1.644934032887772
  29470000	6.999890e-16	1.644934032898874
  29480000	6.995142e-16	1.644934032909977
  29490000	6.990399e-16	1.644934032921079
  29500000	6.985661e-16	1.644934032932181
  29510000	6.980927e-16	1.644934032943283
  29520000	6.976198e-16	1.644934032954386
  29530000	6.971474e-16	1.644934032965488
  29540000	6.966755e-16	1.644934032976590
  29550000	6.962040e-16	1.644934032987692
  29560000	6.957331e-16	1.644934032998794
  29570000	6.952626e-16	1.644934033009897
  29580000	6.947926e-16	1.644934033020999
  29590000	6.943231e-16	1.644934033032101
  29600000	6.938540e-16	1.644934033043203
  29610000	6.933854e-16	1.644934033054306
  29620000	6.929173e-16	1.644934033065408
  29630000	6.924497e-16	1.644934033076510
  29640000	6.919825e-16	1.644934033087612
  29650000	6.915158e-16	1.644934033098715
  29660000	6.910496e-16	1.644934033109817
  29670000	6.905839e-16	1.644934033120919
  29680000	6.901186e-16	1.644934033132021
  29690000	6.896538e-16	1.644934033143123
  29700000	6.891894e-16	1.644934033154226
  29710000	6.887256e-16	1.644934033165328
  29720000	6.882622e-16	1.644934033176430
  29730000	6.877992e-16	1.644934033187532
  29740000	6.873368e-16	1.644934033198635
  29750000	6.868748e-16	1.644934033209737
  29760000	6.864133e-16	1.644934033220839
  29770000	6.859522e-16	1.644934033231941
  29780000	6.854916e-16	1.644934033243044
  29790000	6.850314e-16	1.644934033254146
  29800000	6.845718e-16	1.644934033265248
  29810000	6.841126e-16	1.644934033276350
  29820000	6.836538e-16	1.644934033287452
  29830000	6.831955e-16	1.644934033298555
  29840000	6.827377e-16	1.644934033309657
  29850000	6.822803e-16	1.644934033320759
  29860000	6.818234e-16	1.644934033331861
  29870000	6.813670e-16	1.644934033342964
  29880000	6.809110e-16	1.644934033354066
  29890000	6.804554e-16	1.644934033365168
  29900000	6.800004e-16	1.644934033376270
  29910000	6.795457e-16	1.644934033387373
  29920000	6.790916e-16	1.644934033398475
  29930000	6.786379e-16	1.644934033409577
  29940000	6.781846e-16	1.644934033420679
  29950000	6.777318e-16	1.644934033431781
  29960000	6.772794e-16	1.644934033442884
  29970000	6.768275e-16	1.644934033453986
  29980000	6.763761e-16	1.644934033465088
  29990000	6.759251e-16	1.644934033476190
  30000000	6.754746e-16	1.644934033487293
  30010000	6.750245e-16	1.644934033498395
  30020000	6.745748e-16	1.644934033509497
  30030000	6.741256e-16	1.644934033520599
  30040000	6.736769e-16	1.644934033531702
  30050000	6.732286e-16	1.644934033542804
  30060000	6.727808e-16	1.644934033553906
  30070000	6.723334e-16	1.644934033565008
  30080000	6.718864e-16	1.644934033576110
  30090000	6.714399e-16	1.644934033587213
  30100000	6.709938e-16	1.644934033598315
  30110000	6.705482e-16	1.644934033609417
  30120000	6.701030e-16	1.644934033620519
  30130000	6.696583e-16	1.644934033631622
  30140000	6.692140e-16	1.644934033642724
  30150000	6.687702e-16	1.644934033653826
  30160000	6.683267e-16	1.644934033664928
  30170000	6.678838e-16	1.644934033676031
  30180000	6.674412e-16	1.644934033687133
  30190000	6.669992e-16	1.644934033698235
  30200000	6.665575e-16	1.644934033709337
  30210000	6.661163e-16	1.644934033720439
  30220000	6.656755e-16	1.644934033731542
  30230000	6.652352e-16	1.644934033742644
  30240000	6.647953e-16	1.644934033753746
  30250000	6.643558e-16	1.644934033764848
  30260000	6.639168e-16	1.644934033775951
  30270000	6.634782e-16	1.644934033787053
  30280000	6.630401e-16	1.644934033798155
  30290000	6.626023e-16	1.644934033809257
  30300000	6.621651e-16	1.644934033820360
  30310000	6.617282e-16	1.644934033831462
  30320000	6.612918e-16	1.644934033842564
  30330000	6.608558e-16	1.644934033853666
  30340000	6.604202e-16	1.644934033864768
  30350000	6.599851e-16	1.644934033875871
  30360000	6.595504e-16	1.644934033886973
  30370000	6.591161e-16	1.644934033898075
  30380000	6.586823e-16	1.644934033909177
  30390000	6.582489e-16	1.644934033920280
  30400000	6.578159e-16	1.644934033931382
  30410000	6.573833e-16	1.644934033942484
  30420000	6.569512e-16	1.644934033953586
  30430000	6.565195e-16	1.644934033964689
  30440000	6.560882e-16	1.644934033975791
  30450000	6.556573e-16	1.644934033986893
  30460000	6.552269e-16	1.644934033997995
  30470000	6.547969e-16	1.644934034009097
  30480000	6.543673e-16	1.644934034020200
  30490000	6.539381e-16	1.644934034031302
  30500000	6.535094e-16	1.644934034042404
  30510000	6.530811e-16	1.644934034053506
  30520000	6.526532e-16	1.644934034064609
  30530000	6.522257e-16	1.644934034075711
  30540000	6.517986e-16	1.644934034086813
  30550000	6.513720e-16	1.644934034097915
  30560000	6.509458e-16	1.644934034109018
  30570000	6.505200e-16	1.644934034120120
  30580000	6.500946e-16	1.644934034131222
  30590000	6.496696e-16	1.644934034142324
  30600000	6.492451e-16	1.644934034153426
  30610000	6.488209e-16	1.644934034164529
  30620000	6.483972e-16	1.644934034175631
  30630000	6.479739e-16	1.644934034186733
  30640000	6.475510e-16	1.644934034197835
  30650000	6.471285e-16	1.644934034208938
  30660000	6.467065e-16	1.644934034220040
  30670000	6.462848e-16	1.644934034231142
  30680000	6.458636e-16	1.644934034242244
  30690000	6.454428e-16	1.644934034253346
  30700000	6.450223e-16	1.644934034264449
  30710000	6.446023e-16	1.644934034275551
  30720000	6.441827e-16	1.644934034286653
  30730000	6.437636e-16	1.644934034297755
  30740000	6.433448e-16	1.644934034308858
  30750000	6.429264e-16	1.644934034319960
  30760000	6.425085e-16	1.644934034331062
  30770000	6.420909e-16	1.644934034342164
  30780000	6.416738e-16	1.644934034353267
  30790000	6.412570e-16	1.644934034364369
  30800000	6.408407e-16	1.644934034375471
  30810000	6.404248e-16	1.644934034386573
  30820000	6.400092e-16	1.644934034397675
  30830000	6.395941e-16	1.644934034408778
  30840000	6.391794e-16	1.644934034419880
  30850000	6.387651e-16	1.644934034430982
  30860000	6.383512e-16	1.644934034442084
  30870000	6.379377e-16	1.644934034453187
  30880000	6.375246e-16	1.644934034464289
  30890000	6.371119e-16	1.644934034475391
  30900000	6.366996e-16	1.644934034486493
  30910000	6.362877e-16	1.644934034497596
  30920000	6.358762e-16	1.644934034508698
  30930000	6.354651e-16	1.644934034519800
  30940000	6.350543e-16	1.644934034530902
  30950000	6.346440e-16	1.644934034542004
  30960000	6.342341e-16	1.644934034553107
  30970000	6.338246e-16	1.644934034564209
  30980000	6.334155e-16	1.644934034575311
  30990000	6.330068e-16	1.644934034586413
  31000000	6.325985e-16	1.644934034597516
  31010000	6.321905e-16	1.644934034608618
  31020000	6.317830e-16	1.644934034619720
  31030000	6.313758e-16	1.644934034630822
  31040000	6.309691e-16	1.644934034641925
  31050000	6.305627e-16	1.644934034653027
  31060000	6.301568e-16	1.644934034664129
  31070000	6.297512e-16	1.644934034675231
  31080000	6.293460e-16	1.644934034686333
  31090000	6.289412e-16	1.644934034697436
  31100000	6.285368e-16	1.644934034708538
  31110000	6.281328e-16	1.644934034719640
  31120000	6.277292e-16	1.644934034730742
  31130000	6.273260e-16	1.644934034741845
  31140000	6.269231e-16	1.644934034752947
  31150000	6.265207e-16	1.644934034764049
  31160000	6.261186e-16	1.644934034775151
  31170000	6.257169e-16	1.644934034786254
  31180000	6.253156e-16	1.644934034797356
  31190000	6.249147e-16	1.644934034808458
  31200000	6.245142e-16	1.644934034819560
  31210000	6.241141e-16	1.644934034830662
  31220000	6.237143e-16	1.644934034841765
  31230000	6.233150e-16	1.644934034852867
  31240000	6.229160e-16	1.644934034863969
  31250000	6.225174e-16	1.644934034875071
  31260000	6.221191e-16	1.644934034886174
  31270000	6.217213e-16	1.644934034897276
  31280000	6.213238e-16	1.644934034908378
  31290000	6.209268e-16	1.644934034919480
  31300000	6.205301e-16	1.644934034930583
  31310000	6.201338e-16	1.644934034941685
  31320000	6.197378e-16	1.644934034952787
  31330000	6.193423e-16	1.644934034963889
  31340000	6.189471e-16	1.644934034974991
  31350000	6.185523e-16	1.644934034986094
  31360000	6.181579e-16	1.644934034997196
  31370000	6.177638e-16	1.644934035008298
  31380000	6.173702e-16	1.644934035019400
  31390000	6.169769e-16	1.644934035030503
  31400000	6.165840e-16	1.644934035041605
  31410000	6.161914e-16	1.644934035052707
  31420000	6.157992e-16	1.644934035063809
  31430000	6.154075e-16	1.644934035074912
  31440000	6.150160e-16	1.644934035086014
  31450000	6.146250e-16	1.644934035097116
  31460000	6.142343e-16	1.644934035108218
  31470000	6.138440e-16	1.644934035119320
  31480000	6.134541e-16	1.644934035130423
  31490000	6.130645e-16	1.644934035141525
  31500000	6.126753e-16	1.644934035152627
  31510000	6.122865e-16	1.644934035163729
  31520000	6.118981e-16	1.644934035174832
  31530000	6.115100e-16	1.644934035185934
  31540000	6.111223e-16	1.644934035197036
  31550000	6.107350e-16	1.644934035208138
  31560000	6.103480e-16	1.644934035219241
  31570000	6.099614e-16	1.644934035230343
  31580000	6.095752e-16	1.644934035241445
  31590000	6.091893e-16	1.644934035252547
  31600000	6.088038e-16	1.644934035263649
  31610000	6.084187e-16	1.644934035274752
  31620000	6.080339e-16	1.644934035285854
  31630000	6.076495e-16	1.644934035296956
  31640000	6.072654e-16	1.644934035307042
  31650000	6.068818e-16	1.644934035315923
  31660000	6.064984e-16	1.644934035324805
  31670000	6.061155e-16	1.644934035333687
  31680000	6.057329e-16	1.644934035342569
  31690000	6.053507e-16	1.644934035351451
  31700000	6.049688e-16	1.644934035360332
  31710000	6.045873e-16	1.644934035369214
  31720000	6.042062e-16	1.644934035378096
  31730000	6.038254e-16	1.644934035386978
  31740000	6.034450e-16	1.644934035395859
  31750000	6.030649e-16	1.644934035404741
  31760000	6.026852e-16	1.644934035413623
  31770000	6.023059e-16	1.644934035422505
  31780000	6.019269e-16	1.644934035431387
  31790000	6.015482e-16	1.644934035440268
  31800000	6.011700e-16	1.644934035449150
  31810000	6.007920e-16	1.644934035458032
  31820000	6.004145e-16	1.644934035466914
  31830000	6.000373e-16	1.644934035475796
  31840000	5.996604e-16	1.644934035484677
  31850000	5.992839e-16	1.644934035493559
  31860000	5.989078e-16	1.644934035502441
  31870000	5.985320e-16	1.644934035511323
  31880000	5.981566e-16	1.644934035520204
  31890000	5.977815e-16	1.644934035529086
  31900000	5.974068e-16	1.644934035537968
  31910000	5.970324e-16	1.644934035546850
  31920000	5.966584e-16	1.644934035555732
  31930000	5.962847e-16	1.644934035564613
  31940000	5.959114e-16	1.644934035573495
  31950000	5.955384e-16	1.644934035582377
  31960000	5.951658e-16	1.644934035591259
  31970000	5.947935e-16	1.644934035600141
  31980000	5.944216e-16	1.644934035609022
  31990000	5.940500e-16	1.644934035617904
  32000000	5.936788e-16	1.644934035626786
  32010000	5.933079e-16	1.644934035635668
  32020000	5.929374e-16	1.644934035644549
  32030000	5.925672e-16	1.644934035653431
  32040000	5.921974e-16	1.644934035662313
  32050000	5.918279e-16	1.644934035671195
  32060000	5.914588e-16	1.644934035680077
  32070000	5.910900e-16	1.644934035688958
  32080000	5.907215e-16	1.644934035697840
  32090000	5.903534e-16	1.644934035706722
  32100000	5.899856e-16	1.644934035715604
  32110000	5.896182e-16	1.644934035724485
  32120000	5.892512e-16	1.644934035733367
  32130000	5.888844e-16	1.644934035742249
  32140000	5.885180e-16	1.644934035751131
  32150000	5.881520e-16	1.644934035760013
  32160000	5.877863e-16	1.644934035768894
  32170000	5.874209e-16	1.644934035777776
  32180000	5.870559e-16	1.644934035786658
  32190000	5.866912e-16	1.644934035795540
  32200000	5.863268e-16	1.644934035804422
  32210000	5.859628e-16	1.644934035813303
  32220000	5.855992e-16	1.644934035822185
  32230000	5.852358e-16	1.644934035831067
  32240000	5.848728e-16	1.644934035839949
  32250000	5.845102e-16	1.644934035848830
  32260000	5.841479e-16	1.644934035857712
  32270000	5.837859e-16	1.644934035866594
  32280000	5.834242e-16	1.644934035875476
  32290000	5.830629e-16	1.644934035884358
  32300000	5.827019e-16	1.644934035893239
  32310000	5.823413e-16	1.644934035902121
  32320000	5.819810e-16	1.644934035911003
  32330000	5.816210e-16	1.644934035919885
  32340000	5.812614e-16	1.644934035928767
  32350000	5.809021e-16	1.644934035937648
  32360000	5.805431e-16	1.644934035946530
  32370000	5.801845e-16	1.644934035955412
  32380000	5.798262e-16	1.644934035964294
  32390000	5.794682e-16	1.644934035973175
  32400000	5.791106e-16	1.644934035982057
  32410000	5.787533e-16	1.644934035990939
  32420000	5.783963e-16	1.644934035999821
  32430000	5.780396e-16	1.644934036008703
  32440000	5.776833e-16	1.644934036017584
  32450000	5.773273e-16	1.644934036026466
  32460000	5.769717e-16	1.644934036035348
  32470000	5.766163e-16	1.644934036044230
  32480000	5.762613e-16	1.644934036053112
  32490000	5.759066e-16	1.644934036061993
  32500000	5.755523e-16	1.644934036070875
  32510000	5.751983e-16	1.644934036079757
  32520000	5.748446e-16	1.644934036088639
  32530000	5.744912e-16	1.644934036097520
  32540000	5.741382e-16	1.644934036106402
  32550000	5.737854e-16	1.644934036115284
  32560000	5.734331e-16	1.644934036124166
  32570000	5.730810e-16	1.644934036133048
  32580000	5.727292e-16	1.644934036141929
  32590000	5.723778e-16	1.644934036150811
  32600000	5.720267e-16	1.644934036159693
  32610000	5.716759e-16	1.644934036168575
  32620000	5.713255e-16	1.644934036177456
  32630000	5.709754e-16	1.644934036186338
  32640000	5.706255e-16	1.644934036195220
  32650000	5.702761e-16	1.644934036204102
  32660000	5.699269e-16	1.644934036212984
  32670000	5.695780e-16	1.644934036221865
  32680000	5.692295e-16	1.644934036230747
  32690000	5.688813e-16	1.644934036239629
  32700000	5.685334e-16	1.644934036248511
  32710000	5.681859e-16	1.644934036257393
  32720000	5.678386e-16	1.644934036266274
  32730000	5.674917e-16	1.644934036275156
  32740000	5.671451e-16	1.644934036284038
  32750000	5.667988e-16	1.644934036292920
  32760000	5.664528e-16	1.644934036301801
  32770000	5.661071e-16	1.644934036310683
  32780000	5.657618e-16	1.644934036319565
  32790000	5.654168e-16	1.644934036328447
  32800000	5.650720e-16	1.644934036337329
  32810000	5.647277e-16	1.644934036346210
  32820000	5.643836e-16	1.644934036355092
  32830000	5.640398e-16	1.644934036363974
  32840000	5.636963e-16	1.644934036372856
  32850000	5.633532e-16	1.644934036381738
  32860000	5.630104e-16	1.644934036390619
  32870000	5.626679e-16	1.644934036399501
  32880000	5.623257e-16	1.644934036408383
  32890000	5.619838e-16	1.644934036417265
  32900000	5.616422e-16	1.644934036426146
  32910000	5.613009e-16	1.644934036435028
  32920000	5.609600e-16	1.644934036443910
  32930000	5.606193e-16	1.644934036452792
  32940000	5.602790e-16	1.644934036461674
  32950000	5.599389e-16	1.644934036470555
  32960000	5.595992e-16	1.644934036479437
  32970000	5.592598e-16	1.644934036488319
  32980000	5.589207e-16	1.644934036497201
  32990000	5.585819e-16	1.644934036506082
  33000000	5.582434e-16	1.644934036514964
  33010000	5.579053e-16	1.644934036523846
  33020000	5.575674e-16	1.644934036532728
  33030000	5.572298e-16	1.644934036541610
  33040000	5.568926e-16	1.644934036550491
  33050000	5.565556e-16	1.644934036559373
  33060000	5.562190e-16	1.644934036568255
  33070000	5.558827e-16	1.644934036577137
  33080000	5.555466e-16	1.644934036586019
  33090000	5.552109e-16	1.644934036594900
  33100000	5.548755e-16	1.644934036603782
  33110000	5.545403e-16	1.644934036612664
  33120000	5.542055e-16	1.644934036621546
  33130000	5.538710e-16	1.644934036630427
  33140000	5.535368e-16	1.644934036639309
  33150000	5.532029e-16	1.644934036648191
  33160000	5.528693e-16	1.644934036657073
  33170000	5.525360e-16	1.644934036665955
  33180000	5.522030e-16	1.644934036674836
  33190000	5.518703e-16	1.644934036683718
  33200000	5.515379e-16	1.644934036692600
  33210000	5.512058e-16	1.644934036701482
  33220000	5.508740e-16	1.644934036710364
  33230000	5.505425e-16	1.644934036719245
  33240000	5.502113e-16	1.644934036728127
  33250000	5.498804e-16	1.644934036737009
  33260000	5.495498e-16	1.644934036745891
  33270000	5.492195e-16	1.644934036754772
  33280000	5.488894e-16	1.644934036763654
  33290000	5.485597e-16	1.644934036772536
  33300000	5.482303e-16	1.644934036781418
  33310000	5.479012e-16	1.644934036790300
